argumentTypeId,argumentTypeName,sourceOccurrenceId,sourceTaxonId,sourceTaxonName,sourceTaxonKingdomName,sourceBodyPartId,sourceBodyPartName,sourceLifeStageId,sourceLifeStageName,sourcePhysiologicalStateId,sourcePhysiologicalStateName,interactionTypeId,interactionTypeName,targetOccurrenceId,targetTaxonId,targetTaxonName,targetTaxonKingdomName,targetTaxonPhylumName,targetTaxonClassName,targetTaxonOrderName,targetTaxonFamilyName,targetTaxonGenusName,targetTaxonSpecificEpithetName,targetTaxonSubSpecificEpithetName,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,targetPhysiologicalStateId,targetPhysiologicalStateName,localityId,localityName,decimalLatitude,decimalLongitude,observationDateTime,referenceDoi,referenceUrl,referenceCitation
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Actinobacillus porcitonsillarum,,,,,,Actinobacillus,porcitonsillarum,,,,,,,,,Canada,,,2003,,,"Gottschalk, M. et al. Non-pathogenic Actinobacillus isolates antigenically and biochemically similar to Actinobacillus pleuropneumoniae: a novel species? Veterinary microbiology 92, 87-101, doi:S0378113502003413 [pii] (2003)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Mannheimia haemolytica A16,,,,,,Mannheimia,haemolytica,A16,,,,,,,,Hungary,,,1989,,,"Fodor, L., Varga, J., Hajtos, J., Donachie, W. & Gilmour, N. J. Characterisation of a new serotype of P haemolytica isolated in Hungary. Res Vet Sci 44, 399 (1988)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Mannheimia haemolytica A16,,,,,,Mannheimia,haemolytica,A16,,,,,,,,Hungary,,,1989,,,"Younan, M. & Fodar, L. Characterisation of a new Pasteurella haemolytica serotype (A17). Res Vet Sci 58, 98 (1995)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Pasteurella multocida Gallicida,,,,,,Pasteurella,multocida,Gallicida,,,,,,,,Australia,,,1994,,,"Cameron, R. D., O'Boyle, D., Frost, A. J., Gordon, A. N. & Fegan, N. An outbreak of haemorrhagic septicaemia associated with Pasteurella multocida subsp gallicida in large pig herd. Aust Vet J 73, 27-29 (1996)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis,,,,,,Haemophilus,parasuis,,,,,,,,,,,,,,,
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 1,,,,,,Haemophilus,parasuis,Serotype 1,,,,,,,,Japan,,,1986,,,"Kielstein, P. & Rapp-Gabrielson, V. J. Designation of 15 serovars of Haemophilus parasuis on the basis of immunodiffusion using heat-stable antigen extracts. Journal of clinical microbiology 30, 862-865 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 1,,,,,,Haemophilus,parasuis,Serotype 1,,,,,,,,Japan,,,1986,,,"Morozumi, T. & Nicolet, J. Morphological variations of Haemophilus parasuis strains. Journal of clinical microbiology 23, 138-142 (1986)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 3,,,,,,Haemophilus,parasuis,Serotype 3,,,,,,,,Japan,,,1986,,,"Kielstein, P. & Rapp-Gabrielson, V. J. Designation of 15 serovars of Haemophilus parasuis on the basis of immunodiffusion using heat-stable antigen extracts. Journal of clinical microbiology 30, 862-865 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 3,,,,,,Haemophilus,parasuis,Serotype 3,,,,,,,,Japan,,,1986,,,"Morozumi, T. & Nicolet, J. Morphological variations of Haemophilus parasuis strains. Journal of clinical microbiology 23, 138-142 (1986)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 4,,,,,,Haemophilus,parasuis,Serotype 4,,,,,,,,Japan,,,1986,,,"Kielstein, P. & Rapp-Gabrielson, V. J. Designation of 15 serovars of Haemophilus parasuis on the basis of immunodiffusion using heat-stable antigen extracts. Journal of clinical microbiology 30, 862-865 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 4,,,,,,Haemophilus,parasuis,Serotype 4,,,,,,,,Japan,,,1986,,,"Morozumi, T. & Nicolet, J. Morphological variations of Haemophilus parasuis strains. Journal of clinical microbiology 23, 138-142 (1986)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 10,,,,,,Haemophilus,parasuis,Serotype 10,,,,,,,,Germany,,,1991,,,"Kielstein, P. & Rapp-Gabrielson, V. J. Designation of 15 serovars of Haemophilus parasuis on the basis of immunodiffusion using heat-stable antigen extracts. Journal of clinical microbiology 30, 862-865 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 11,,,,,,Haemophilus,parasuis,Serotype 11,,,,,,,,USA,,,1990,,,"Kielstein, P. & Rapp-Gabrielson, V. J. Designation of 15 serovars of Haemophilus parasuis on the basis of immunodiffusion using heat-stable antigen extracts. Journal of clinical microbiology 30, 862-865 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 11,,,,,,Haemophilus,parasuis,Serotype 11,,,,,,,,USA,,,1990,,,"Rapp-Gabrielson, V. J. & Gabrielson, D. A. Prevalence of Haemophilus parasuis serovars among isolates from swine. Am J Vet Res 53, 659-664 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 12,,,,,,Haemophilus,parasuis,Serotype 12,,,,,,,,USA,,,1990,,,"Kielstein, P. & Rapp-Gabrielson, V. J. Designation of 15 serovars of Haemophilus parasuis on the basis of immunodiffusion using heat-stable antigen extracts. Journal of clinical microbiology 30, 862-865 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 12,,,,,,Haemophilus,parasuis,Serotype 12,,,,,,,,USA,,,1990,,,"Rapp-Gabrielson, V. J. & Gabrielson, D. A. Prevalence of Haemophilus parasuis serovars among isolates from swine. Am J Vet Res 53, 659-664 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 13,,,,,,Haemophilus,parasuis,Serotype 13,,,,,,,,USA,,,1990,,,"Kielstein, P. & Rapp-Gabrielson, V. J. Designation of 15 serovars of Haemophilus parasuis on the basis of immunodiffusion using heat-stable antigen extracts. Journal of clinical microbiology 30, 862-865 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 13,,,,,,Haemophilus,parasuis,Serotype 13,,,,,,,,USA,,,1990,,,"Rapp-Gabrielson, V. J. & Gabrielson, D. A. Prevalence of Haemophilus parasuis serovars among isolates from swine. Am J Vet Res 53, 659-664 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 14,,,,,,Haemophilus,parasuis,Serotype 14,,,,,,,,USA,,,1990,,,"Kielstein, P. & Rapp-Gabrielson, V. J. Designation of 15 serovars of Haemophilus parasuis on the basis of immunodiffusion using heat-stable antigen extracts. Journal of clinical microbiology 30, 862-865 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 14,,,,,,Haemophilus,parasuis,Serotype 14,,,,,,,,USA,,,1990,,,"Rapp-Gabrielson, V. J. & Gabrielson, D. A. Prevalence of Haemophilus parasuis serovars among isolates from swine. Am J Vet Res 53, 659-664 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 15,,,,,,Haemophilus,parasuis,Serotype 15,,,,,,,,USA,,,1990,,,"Kielstein, P. & Rapp-Gabrielson, V. J. Designation of 15 serovars of Haemophilus parasuis on the basis of immunodiffusion using heat-stable antigen extracts. Journal of clinical microbiology 30, 862-865 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Haemophilus parasuis Serotype 15,,,,,,Haemophilus,parasuis,Serotype 15,,,,,,,,USA,,,1990,,,"Rapp-Gabrielson, V. J. & Gabrielson, D. A. Prevalence of Haemophilus parasuis serovars among isolates from swine. Am J Vet Res 53, 659-664 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Staphylococcus aureus ST433,,,,,,Staphylococcus,aureus,ST433,,,,,,,,France,,,1996,,,"Armand-Lefevre, L., Ruimy, R. & Andremont, A. Clonal comparison of Staphylococcus aureus isolates from healthy pig farmers, human controls, and pigs. Emerg Infect Dis 11, 711-714 (2005)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Staphylococcus rostri,,,,,,Staphylococcus,rostri,,,,,,,,,Switzerland,,,2008,10.1099/ijs.0.012443-0,,"Riesen, A. & Perreten, V. Staphylococcus rostri sp. nov., a haemolytic bacterium isolated from the noses of healthy pigs. Int J Syst Evol Microbiol 60, 2042-2047, doi:ijs.0.012443-0 [pii] 10.1099/ijs.0.012443-0 (2010)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus orisratti,,,,,,Streptococcus,orisratti,,,,,,,,,Canada,,,1995,,,"Higgins, R., Gottschalk, M., Boudreau, M., Lebrun, A. & Henrichsen, J. Description of six new capsular types (29-34) of Streptococcus suis. J Vet Diagn Invest 7, 405-406 (1995)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus orisratti,,,,,,Streptococcus,orisratti,,,,,,,,,Canada,,,1995,10.1016/j.vetmic.2005.01.003,,"Hill, J. E. et al. Biochemical analysis, cpn60 and 16S rDNA sequence data indicate that Streptococcus suis serotypes 32 and 34, isolated from pigs, are Streptococcus orisratti. Veterinary microbiology 107, 63-69, doi:S0378-1135(05)00016-7 [pii] 10.1016/j.vetmic.2005.01.003 (2005)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus orisuis,,,,,,Streptococcus,orisuis,,,,,,,,,Japan,,,2006,10.1099/ijs.0.64741-0,,"Takada, K. & Hirasawa, M. Streptococcus orisuis sp. nov., isolated from the pig oral cavity. Int J Syst Evol Microbiol 57, 1272-1275, doi:57/6/1272 [pii] 10.1099/ijs.0.64741-0 (2007)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis,,,,,,Streptococcus,suis,,,,,,,,,,,,,,,
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 09,,,,,,Streptococcus,suis,Serotype 09,,,,,,,,Denmark,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 10,,,,,,Streptococcus,suis,Serotype 10,,,,,,,,Denmark,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 11,,,,,,Streptococcus,suis,Serotype 11,,,,,,,,Denmark,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 12,,,,,,Streptococcus,suis,Serotype 12,,,,,,,,Denmark,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 13,,,,,,Streptococcus,suis,Serotype 13,,,,,,,,Denmark,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 14,,,,,,Streptococcus,suis,Serotype 14,,,,,,,,Canada,,,1993,,,"Flores, J. L. et al. Distribution of the different capsular types of Streptococcus suis in nineteen swine nurseries. Can Vet J 34, 170-171 (1993)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 14,,,,,,Streptococcus,suis,Serotype 14,,,,,,,,Canada,,,1993,,,"MacLennan, M., Foster, G., Dick, K., Smith, W. J. & Nielsen, B. Streptococcus suis serotypes 7, 8 and 14 from diseased pigs in Scotland. The Veterinary record 139, 423-424 (1996)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 16,,,,,,Streptococcus,suis,Serotype 16,,,,,,,,Denmark,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 17,,,,,,Streptococcus,suis,Serotype 17,,,,,,,,Canada,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 18,,,,,,Streptococcus,suis,Serotype 18,,,,,,,,Canada,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 19,,,,,,Streptococcus,suis,Serotype 19,,,,,,,,Canada,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 20,,,,,,Streptococcus,suis,Serotype 20,,,,,,,,Canada,,,1990,,,"Higgins, R., Gottschalk, M., Beaudoin, M. & Rawluk, S. A. Distribution of Streptococcus suis capsular types in Quebec and western Canada. Can Vet J 33, 27-30 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 21,,,,,,Streptococcus,suis,Serotype 21,,,,,,,,Canada,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 22,,,,,,Streptococcus,suis,Serotype 22,,,,,,,,Canada,,,1989,,,"Gottschalk, M., Higgins, R., Jacques, M., Mittal, K. R. & Henrichsen, J. Description of 14 new capsular types of Streptococcus suis. Journal of clinical microbiology 27, 2633-2636 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 23,,,,,,Streptococcus,suis,Serotype 23,,,,,,,,Canada,,,1991,,,"Gottschalk, M., Higgins, R., Jacques, M., Beaudoin, M. & Henrichsen, J. Characterization of six new capsular types (23 through 28) of Streptococcus suis. Journal of clinical microbiology 29, 2590-2594 (1991)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 23,,,,,,Streptococcus,suis,Serotype 23,,,,,,,,Canada,,,1991,,,"Brousseau, R. et al. Streptococcus suis serotypes characterized by analysis of chaperonin 60 gene sequences. Appl Environ Microbiol 67, 4828-4833 (2001)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 24,,,,,,Streptococcus,suis,Serotype 24,,,,,,,,Canada,,,1991,,,"Gottschalk, M., Higgins, R., Jacques, M., Beaudoin, M. & Henrichsen, J. Characterization of six new capsular types (23 through 28) of Streptococcus suis. Journal of clinical microbiology 29, 2590-2594 (1991)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 24,,,,,,Streptococcus,suis,Serotype 24,,,,,,,,Canada,,,1991,,,"Brousseau, R. et al. Streptococcus suis serotypes characterized by analysis of chaperonin 60 gene sequences. Appl Environ Microbiol 67, 4828-4833 (2001)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 25,,,,,,Streptococcus,suis,Serotype 25,,,,,,,,Canada,,,1991,,,"Gottschalk, M., Higgins, R., Jacques, M., Beaudoin, M. & Henrichsen, J. Characterization of six new capsular types (23 through 28) of Streptococcus suis. Journal of clinical microbiology 29, 2590-2594 (1991)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 25,,,,,,Streptococcus,suis,Serotype 25,,,,,,,,Canada,,,1991,,,"Brousseau, R. et al. Streptococcus suis serotypes characterized by analysis of chaperonin 60 gene sequences. Appl Environ Microbiol 67, 4828-4833 (2001)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 26,,,,,,Streptococcus,suis,Serotype 26,,,,,,,,Canada,,,1991,,,"Gottschalk, M., Higgins, R., Jacques, M., Beaudoin, M. & Henrichsen, J. Characterization of six new capsular types (23 through 28) of Streptococcus suis. Journal of clinical microbiology 29, 2590-2594 (1991)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 26,,,,,,Streptococcus,suis,Serotype 26,,,,,,,,Canada,,,1991,,,"Brousseau, R. et al. Streptococcus suis serotypes characterized by analysis of chaperonin 60 gene sequences. Appl Environ Microbiol 67, 4828-4833 (2001)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 27,,,,,,Streptococcus,suis,Serotype 27,,,,,,,,Canada,,,1991,,,"Gottschalk, M., Higgins, R., Jacques, M., Beaudoin, M. & Henrichsen, J. Characterization of six new capsular types (23 through 28) of Streptococcus suis. Journal of clinical microbiology 29, 2590-2594 (1991)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 27,,,,,,Streptococcus,suis,Serotype 27,,,,,,,,Canada,,,1991,,,"Brousseau, R. et al. Streptococcus suis serotypes characterized by analysis of chaperonin 60 gene sequences. Appl Environ Microbiol 67, 4828-4833 (2001)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 28,,,,,,Streptococcus,suis,Serotype 28,,,,,,,,Canada,,,1991,,,"Gottschalk, M., Higgins, R., Jacques, M., Beaudoin, M. & Henrichsen, J. Characterization of six new capsular types (23 through 28) of Streptococcus suis. Journal of clinical microbiology 29, 2590-2594 (1991)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 28,,,,,,Streptococcus,suis,Serotype 28,,,,,,,,Canada,,,1991,,,"Brousseau, R. et al. Streptococcus suis serotypes characterized by analysis of chaperonin 60 gene sequences. Appl Environ Microbiol 67, 4828-4833 (2001)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 29,,,,,,Streptococcus,suis,Serotype 29,,,,,,,,Canada,,,1992,,,"Higgins, R., Gottschalk, M., Boudreau, M., Lebrun, A. & Henrichsen, J. Description of six new capsular types (29-34) of Streptococcus suis. J Vet Diagn Invest 7, 405-406 (1995)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 29,,,,,,Streptococcus,suis,Serotype 29,,,,,,,,Canada,,,1992,,,"Higgins, R. & Gottschalk, M. Quebec. Distribution of Streptococcus suis capsular types in Canada in 1992. Can Vet J 34, 442 (1993)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 30,,,,,,Streptococcus,suis,Serotype 30,,,,,,,,Canada,,,1992,,,"Higgins, R., Gottschalk, M., Boudreau, M., Lebrun, A. & Henrichsen, J. Description of six new capsular types (29-34) of Streptococcus suis. J Vet Diagn Invest 7, 405-406 (1995)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 30,,,,,,Streptococcus,suis,Serotype 30,,,,,,,,Canada,,,1992,,,"Higgins, R. & Gottschalk, M. Quebec. Distribution of Streptococcus suis capsular types in Canada in 1992. Can Vet J 34, 442 (1993)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 31,,,,,,Streptococcus,suis,Serotype 31,,,,,,,,Canada,,,1992,,,"Higgins, R., Gottschalk, M., Boudreau, M., Lebrun, A. & Henrichsen, J. Description of six new capsular types (29-34) of Streptococcus suis. J Vet Diagn Invest 7, 405-406 (1995)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 31,,,,,,Streptococcus,suis,Serotype 31,,,,,,,,Canada,,,1992,,,"Higgins, R. & Gottschalk, M. Quebec. Distribution of Streptococcus suis capsular types in Canada in 1992. Can Vet J 34, 442 (1993)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 33,,,,,,Streptococcus,suis,Serotype 33,,,,,,,,Canada,,,1994,,,"Higgins, R., Gottschalk, M., Boudreau, M., Lebrun, A. & Henrichsen, J. Description of six new capsular types (29-34) of Streptococcus suis. J Vet Diagn Invest 7, 405-406 (1995)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 33,,,,,,Streptococcus,suis,Serotype 33,,,,,,,,Canada,,,1994,,,"Higgins, R. & Gottschalk, M. Distribution of Streptococcus suis capsular types in 1994. Can Vet J 36, 320 (1995)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Streptococcus suis Serotype 1/14,,,,,,Streptococcus,suis,Serotype 1/14,,,,,,,,UK,,,1992,,,"Heath, P. J., Hunt, B. W., Duff, J. P. & Wilkinson, J. D. Streptococcus suis serotype 14 as a cause of pig disease in the UK. The Veterinary record 139, 450-451 (1996)."
